"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust","n_samples","n_snames","model_number"
"1239","g_Faecalibacterium",0.000505700718969743,"Positive",2.95314695403645e-10,"Boundary",0.000450225808559504,"Positive",4.09151217314919e-05,"Positive",0.00291833431188027,"Positive",0.114995029359695,0.0531603268056661,4.75149690112266,0.0292728196352637,0.0672483694323626,2000,152,"12-15"
"1240","g_Family_XIII_AD3011_group",3.11671176213025e-05,"Positive",6.10274500850425e-06,"Positive",0.000108235141262554,"Positive",2.28987757777193e-10,"Boundary",0.000557391308753895,"Positive",0.153984455537285,0.0319030097463443,3.45284328758498,0.0631430608617135,0.109533881086646,2000,152,"12-15"
"1241","g_Family_XIII_UCG-001",3.80793738037512e-05,"Positive",3.94238079982046e-06,"Positive",3.37200708540375e-11,"Boundary",2.72191812659763e-05,"Positive",0.000526876050093784,"Positive",5.65661937851502e-08,1.46563478822862e-09,-1.24936377687845e-06,1,1,2000,152,"12-15"
"1242","g_GCA-900066575",7.66359963796271e-06,"Positive",3.1770658713383e-07,"Positive",3.07324314482092e-06,"Positive",8.16643221586258e-06,"Positive",0.000119479555017375,"Positive",0.0221573990994279,0.0427350514365081,0.294597067906579,0.587289569859902,0.674589370785022,2000,152,"12-15"
"1243","g_Helicobacter",2.34293593816743e-05,"Positive",3.48123726430944e-11,"Boundary",9.01271009163529e-05,"Positive",7.4135139633422e-11,"Boundary",0.000344019932443397,"Positive",0.196966191628481,0.0290562414739739,5.95678745905025,0.0146607309540249,0.0461541530034116,2000,152,"12-15"
"1244","g_Lachnoclostridium",6.42430669397048e-06,"Positive",2.56367001417058e-11,"Boundary",2.12138128476415e-05,"Positive",1.6214073120066e-11,"Boundary",0.000253344865092692,"Positive",0.0754985563114366,0.0192133555488095,3.93100118581788,0.0474037147995707,0.0914682586790752,2000,152,"12-15"
"1245","g_Lachnospira",1.14765914167999e-05,"Positive",1.82642416620074e-05,"Positive",3.69655294898128e-06,"Positive",1.89104927125998e-11,"Boundary",0.000295476416667993,"Positive",0.0112386671102142,0.013306599263918,0.202296091112657,0.652873855946033,0.702459212093833,2000,152,"12-15"
"1246","g_Lachnospiraceae_FCS020_group",5.96894996253891e-06,"Positive",1.14571408865127e-06,"Positive",7.08775186624998e-06,"Positive",4.09032353609406e-08,"Positive",0.0001893580588862,"Positive",0.0348119051772444,0.0321487399171572,1.2804358042813,0.257818020592223,0.353460189521596,2000,152,"12-15"
"1247","g_Lachnospiraceae_ND3007_group",2.30260141663742e-05,"Positive",4.04235903580628e-07,"Positive",5.21479842705806e-06,"Positive",5.14493865131389e-11,"Boundary",0.000218052753233802,"Positive",0.0211384021378122,0.0134904047769348,0.472196976210398,0.491978189289014,0.588987973092482,2000,152,"12-15"
"1248","g_Lachnospiraceae_NK3A20_group",7.48863607610293e-05,"Positive",2.20849265914048e-10,"Boundary",1.39677342491435e-10,"Boundary",0.000178552280783724,"Positive",0.0021824582403175,"Positive",5.73412293674816e-08,1.43018316189487e-09,-9.07530193217099e-07,1,1,2000,152,"12-15"
"1249","g_Lactobacillus",3.77874467367458e-05,"Positive",7.54080888310122e-11,"Boundary",0.000176971649707815,"Positive",1.91244714735335e-10,"Boundary",0.000745191541274523,"Positive",0.184354896590895,0.0294866178875432,5.1292801758791,0.0235254822052092,0.0613610758810124,2000,152,"12-15"
"1250","g_Libanicoccus",4.17930095073177e-06,"Positive",2.10385216010485e-11,"Boundary",7.75543266257875e-05,"Positive",9.72155808135882e-11,"Boundary",0.000207905127699975,"Positive",0.267762146981264,0.0335048832331727,12.642267869458,0.000377122207770419,0.00641107753209713,2000,152,"12-15"
"1251","g_Marvinbryantia",2.80994045727505e-05,"Positive",3.10640548732336e-11,"Boundary",1.65451790297992e-08,"Positive",2.0487128187036e-05,"Positive",0.00030697861844897,"Positive",4.65298910277666e-05,0.0314342382757459,2.11163751373533e-06,0.998840556492499,0.998840556492499,2000,152,"12-15"
"1252","g_Megasphaera",0.000396150553348286,"Positive",3.42060491007102e-10,"Boundary",3.67598866613307e-10,"Boundary",0.000595680707352892,"Positive",0.00338028172380723,"Positive",8.40780666577061e-08,2.91405717962083e-09,-1.59834598889574e-06,1,1,2000,152,"12-15"
"1253","g_Olsenella",1.13316099842624e-05,"Positive",2.30719837364327e-06,"Positive",1.40745556370432e-05,"Positive",6.3111168206603e-06,"Positive",0.00015616458726695,"Positive",0.0740029686192772,0.0492324018567017,2.8934790166677,0.0889386810508626,0.139996072024506,2000,152,"12-15"
"1254","g_Oribacterium",6.51316217627291e-05,"Positive",8.46037964697694e-11,"Boundary",5.3508140073161e-11,"Boundary",6.96113124712289e-05,"Positive",0.000836064598192751,"Positive",5.51171377163434e-08,1.48604469961298e-09,-9.61894329520874e-07,1,1,2000,152,"12-15"
"1255","g_Peptococcus",2.7755748980529e-06,"Positive",7.9917757520816e-07,"Positive",1.33278314611653e-05,"Positive",8.55965544636798e-12,"Boundary",0.000133744601880221,"Positive",0.0884704923747236,0.026604945494292,4.0313011013277,0.0446634830039424,0.0903903822698834,2000,152,"12-15"
"1256","g_Prevotella_2",4.24759779196262e-05,"Positive",1.11482118111583e-10,"Boundary",0.000346929742783644,"Positive",2.10778944093559e-10,"Boundary",0.00110167931196731,"Positive",0.232669271169623,0.0322006176311192,7.31914473480902,0.00682238718348904,0.0265241263823042,2000,152,"12-15"
"1257","g_Prevotella_7",3.15531365256843e-05,"Positive",4.66822924465919e-11,"Boundary",4.32737917002474e-11,"Boundary",2.8361261616655e-05,"Positive",0.000461319866313828,"Positive",8.30217565936216e-08,2.04260029544322e-09,-1.09408574644476e-06,1,1,2000,152,"12-15"
"1258","g_Prevotella_9",0.00104038841735206,"Positive",1.08145339481811e-09,"Boundary",0.00249655215520489,"Positive",5.99461784944989e-09,"Boundary",0.0106870487582181,"Positive",0.175516928140058,0.0286514178209312,6.53276088382518,0.0105905449936524,0.0375081801858523,2000,152,"12-15"
"1259","g_Prevotellaceae_NK3B31_group",7.44764216272378e-05,"Positive",3.261868015101e-06,"Positive",0.000103461051160413,"Positive",7.98047153134792e-05,"Positive",0.00132674223706025,"Positive",0.0651622060810654,0.0563382734058447,1.24355392961297,0.264787222631217,0.357252601962753,2000,152,"12-15"
"1260","g_Prevotellaceae_UCG-003",8.88049176606135e-05,"Positive",2.16302382950699e-10,"Boundary",0.000411544633439095,"Positive",8.41342064283052e-10,"Boundary",0.00213752541181092,"Positive",0.156013637575164,0.026590911935018,7.30793743299546,0.00686506800483166,0.0265241263823042,2000,152,"12-15"
"1261","g_Prevotellaceae_UCG-004",3.61301938644938e-05,"Positive",9.40236325688493e-06,"Positive",0.000177037665527602,"Positive",4.37891154862496e-10,"Boundary",0.00072236991064511,"Positive",0.187353227204058,0.0380786315658259,8.68794359560161,0.00320321825139969,0.0160160912569984,2000,152,"12-15"
"1262","g_Rikenellaceae_RC9_gut_group",0.000368250610338386,"Positive",0.000391647316544757,"Positive",0.00254408293074253,"Positive",2.33630620247372e-09,"Boundary",0.00712459136074729,"Positive",0.243953084614141,0.0444144237653445,9.21297629757828,0.00240305697182819,0.0138943988757816,2000,152,"12-15"
"1263","g_Ruminiclostridium_6",6.73156938340076e-05,"Positive",5.52086652769335e-06,"Positive",0.000218481208740108,"Positive",5.43297441616736e-10,"Boundary",0.000981869409498644,"Positive",0.171601724539431,0.0364189250595699,8.13754087343295,0.00433580462497041,0.0204746329512491,2000,152,"12-15"
"1264","g_Ruminiclostridium_9",1.18802448500985e-05,"Positive",3.3853328957272e-11,"Boundary",2.12470521717122e-05,"Positive",2.14107255628389e-11,"Boundary",0.000334542550726575,"Positive",0.0577883911563826,0.0164304974406953,5.4162752498778,0.019949875578628,0.0565246474727795,2000,152,"12-15"
"1265","g_Ruminococcaceae_NK4A214_group",1.83351172932202e-05,"Positive",2.89554716183032e-11,"Boundary",6.58796581689428e-05,"Positive",5.43945829628649e-11,"Boundary",0.000286141352447328,"Positive",0.177881877409028,0.0284616320062071,5.54629414280134,0.0185198575430817,0.0542823410745499,2000,152,"12-15"
"1266","g_Ruminococcaceae_UCG-002",3.62498536384234e-05,"Positive",5.04440483637031e-11,"Boundary",0.000192948061422549,"Positive",1.00957658358182e-10,"Boundary",0.000498493977648921,"Positive",0.265150708989967,0.0329760258188724,15.2754422062389,9.29166866201481e-05,0.00394895918135629,2000,152,"12-15"
"1267","g_Ruminococcaceae_UCG-003",9.47373621255525e-06,"Positive",1.29484671781994e-11,"Boundary",5.23320126699017e-12,"Boundary",9.02600897149452e-06,"Positive",0.000127958264998445,"Positive",3.57317473507016e-08,9.06022539291912e-10,2.3536995286122e-06,0.998775904218403,1,2000,152,"12-15"
"1268","g_Ruminococcaceae_UCG-005",7.53689090385949e-05,"Positive",8.59121404140212e-11,"Boundary",0.000161317337504051,"Positive",2.44619445820793e-10,"Boundary",0.000848993805860632,"Positive",0.148586398022565,0.0259992748897475,5.88778712067688,0.0152462470788903,0.0462832500609171,2000,152,"12-15"
"1269","g_Ruminococcaceae_UCG-008",0.000191285047940824,"Positive",2.77103405904509e-05,"Positive",1.57436891972148e-06,"Positive",6.26437753715381e-11,"Boundary",0.000978808884286976,"Positive",0.00131265372143908,0.010027138400973,0.0180103307502577,0.893242390916306,0.914766303950434,2000,152,"12-15"
"1270","g_Ruminococcaceae_UCG-009",1.24426840804292e-05,"Positive",4.53211643454595e-06,"Positive",7.26073825042806e-05,"Positive",3.24987415798145e-06,"Positive",0.000309342579680623,"Positive",0.180536950493827,0.0679419188802445,6.77917615451042,0.0092227448488128,0.0340840570499604,2000,152,"12-15"
"1271","g_Ruminococcaceae_UCG-010",1.61538696393154e-05,"Positive",2.01127007630483e-11,"Boundary",3.91808286961191e-05,"Positive",2.09872988877695e-11,"Boundary",0.000198756058045664,"Positive",0.154200109112703,0.0265898899279292,3.46110008419237,0.0628285016253808,0.109533881086646,2000,152,"12-15"
"1272","g_Ruminococcaceae_UCG-011",1.12489354906805e-05,"Positive",8.12277744687272e-07,"Positive",3.50704613720994e-05,"Positive",5.52257094862075e-06,"Positive",0.000148036862440283,"Positive",0.17474845658201,0.0752458942172198,4.82952532172931,0.0279763321511501,0.0660552286902156,2000,152,"12-15"
"1273","g_Ruminococcaceae_UCG-013",3.58551231864063e-05,"Positive",3.84161622620322e-11,"Boundary",2.13191024762945e-05,"Positive",3.60828169288412e-05,"Positive",0.000379633002369936,"Positive",0.0450825746313431,0.0673448206814287,0.174859820130223,0.675828360566091,0.709202600594046,2000,152,"12-15"
"1274","g_Ruminococcaceae_UCG-014",0.00017302951976596,"Positive",3.00982205238558e-10,"Boundary",0.000897111537337705,"Positive",2.27391612675382e-10,"Boundary",0.00297434130601763,"Positive",0.221811183630962,0.0312951065469167,10.5827938704188,0.00114145026776424,0.0107803636399956,2000,152,"12-15"
"1275","g_Ruminococcus_1",7.9328547184078e-05,"Positive",1.33526674484956e-05,"Positive",0.000127871465583775,"Positive",3.60834309466973e-10,"Boundary",0.00108114710828112,"Positive",0.098234194449019,0.0252986696992927,4.45680583795365,0.0347624427933412,0.0777580957219474,2000,152,"12-15"
"1276","g_Senegalimassilia",7.78477790066857e-06,"Positive",2.3298821575372e-11,"Boundary",5.74368196418065e-05,"Positive",5.75605063355547e-11,"Boundary",0.000230241676042733,"Positive",0.194395747485458,0.0302162626444156,12.812039248267,0.000344395983415957,0.00641107753209713,2000,152,"12-15"
"1277","g_Slackia",6.806433170259e-06,"Positive",1.56722122046053e-11,"Boundary",3.0661126603938e-05,"Positive",9.91197748673099e-12,"Boundary",0.000154874631474922,"Positive",0.159409239992851,0.026748620185224,17.4040419343874,3.02182696332309e-05,0.00256855291882463,2000,152,"12-15"
"1278","g_Solobacterium",3.52084649902266e-05,"Positive",7.08845063021922e-11,"Boundary",4.76171148199597e-05,"Positive",1.4508061522921e-05,"Positive",0.000700488970383381,"Positive",0.059683831831808,0.0400935531995427,2.4039518933314,0.121029160691376,0.18370497604941,2000,152,"12-15"
"1279","g_Streptococcus",1.12165513314516e-05,"Positive",4.32894541381533e-11,"Boundary",6.68225532013701e-05,"Positive",2.73786552420571e-11,"Boundary",0.000427791441876146,"Positive",0.132104603686312,0.0243632405875098,11.1921449918282,0.000821443307729375,0.00997466873671384,2000,152,"12-15"
"1280","g_Succinivibrio",0.000194767576088491,"Positive",1.77149757817509e-10,"Boundary",0.000455058487867721,"Positive",1.73227636659037e-05,"Positive",0.00175061459733146,"Positive",0.188214632510739,0.0699290658137578,6.34415317721141,0.0117768817000793,0.0400413977802696,2000,152,"12-15"
"1281","g_Treponema_2",7.63229209376311e-05,"Positive",2.83303791361201e-10,"Boundary",0.000261040039970971,"Positive",0.000380933948883015,"Positive",0.00279964115529402,"Positive",0.0742025624441314,0.0764660715184605,0.767263440951865,0.381064962358234,0.483440623887311,2000,152,"12-15"
"1282","o_Bacteroidales",0.00152435110155907,"Positive",4.54546120900685e-05,"Positive",0.00118968945714509,"Positive",0.000155913496363617,"Positive",0.0132047962572597,"Positive",0.0738011373132763,0.0485522941390364,1.47700848942623,0.224243159064255,0.312469975745273,2000,152,"12-15"
"1283","o_Betaproteobacteriales",3.46187705776671e-05,"Positive",1.98184572446051e-06,"Positive",7.2758455573357e-05,"Positive",6.33699732265388e-05,"Positive",0.000541169490561232,"Positive",0.10191708196426,0.0695527900362013,2.36171874842694,0.124345122068271,0.185426936417597,2000,152,"12-15"
"1284","o_Campylobacterales",5.48595780902624e-05,"Positive",6.38338676919418e-11,"Boundary",0.000139390148201515,"Positive",1.047883085555e-10,"Boundary",0.000630813736142708,"Positive",0.168944724933515,0.026934494690204,5.05574481832627,0.0245444303524049,0.0613610758810124,2000,152,"12-15"
"1285","o_Clostridiales",0.00238373826337104,"Positive",1.4728958709829e-09,"Boundary",6.06985557890889e-10,"Boundary",0.00193724073730174,"Positive",0.0145553290270265,"Positive",3.21559433189818e-08,1.10109075220552e-09,-9.50412868405692e-08,1,1,2000,152,"12-15"
"1286","o_Coriobacteriales",0.00012803457949353,"Positive",7.12191361367572e-06,"Positive",0.000549952243379564,"Positive",8.53055167934681e-11,"Boundary",0.00151596533899228,"Positive",0.249856298882513,0.0456806832758783,9.72251170197706,0.00182024588991381,0.0138079925231106,2000,152,"12-15"
"1287","o_Gastranaerophilales",0.000187666366053704,"Positive",5.24859707753792e-05,"Positive",0.000230717046155979,"Positive",3.81476190357967e-05,"Positive",0.00252602078168844,"Positive",0.0760178497264061,0.053488339145214,1.61152996954115,0.204276868842497,0.289392230860204,2000,152,"12-15"
"1288","o_Lactobacillales",3.60298258658912e-05,"Positive",9.71511123690244e-11,"Boundary",0.000198642519755768,"Positive",4.89808572410283e-10,"Boundary",0.00096005863939936,"Positive",0.166265397528958,0.0280039726818205,7.73040835802567,0.00542984675035041,0.0242914196726202,2000,152,"12-15"
"1289","o_Mollicutes_RF39",0.000249333922292961,"Positive",3.29102251457684e-10,"Boundary",0.00129850775176031,"Positive",1.93975117031666e-09,"Boundary",0.00325222688709502,"Positive",0.270518456445329,0.0340839344046783,10.923769544579,0.000949382375230901,0.0100871877368283,2000,152,"12-15"
"1290","o_WCHB1-41",0.00296269343085741,"Positive",7.96062047984111e-05,"Positive",0.00291395073868487,"Positive",0.000997674007283964,"Positive",0.0226971399883728,"Positive",0.0982747432713872,0.06751301801968,0.783761213464459,0.375993289750004,0.483440623887311,2000,152,"12-15"
"1291","asv_richness",4315.76456846554,"Positive",0.000330250966476496,"Boundary",1550.58654721664,"Positive",0.000450628010937479,"Boundary",3263.5786230775,"Positive",0.169835525460057,0.0251362262145068,9.05804393310973,0.00261541625897066,0.0138943988757816,2000,152,"12-15"
"1292","p_Cyanobacteria",0.000538506967722297,"Positive",5.08145664906396e-05,"Positive",5.77257975014993e-05,"Positive",0.000108920791785916,"Positive",0.00284149960570906,"Positive",0.0160462308064082,0.0347809654397461,0.235624115319297,0.627384629121038,0.691413733715502,2000,152,"12-15"
"1293","p_Firmicutes",0.00190211910110032,"Positive",8.08705940153463e-06,"Positive",0.000238990080615612,"Positive",0.00094736436541831,"Positive",0.0152405023531178,"Positive",0.0130331711867628,0.0385058348679687,0.112698108272525,0.737093041530951,0.764059860123546,2000,152,"12-15"
"1294","p_Proteobacteria",0.000255975106642694,"Positive",2.30332819814561e-10,"Boundary",0.000354135139917868,"Positive",8.13525048615166e-05,"Positive",0.00227617582761401,"Positive",0.119332291652156,0.0622228006394297,3.33912776373472,0.0676504617895851,0.112885953636865,2000,152,"12-15"
"1295","pc1_bc",0.0013713324112684,"Positive",2.25387712818984e-09,"Boundary",0.0109655003063516,"Positive",8.92910119185902e-09,"Boundary",0.0222730770270953,"Positive",0.316831128544341,0.0355804030513523,14.1092392019427,0.000172494435369153,0.00488734233545932,2000,152,"12-15"
"1296","pc2_bc",0.00338911373535657,"Positive",1.97443478801108e-09,"Boundary",0.00495224552496292,"Positive",0.000756388276414619,"Positive",0.0195115951833925,"Positive",0.173098880027977,0.0789486900264447,3.75175126652721,0.0527522141437214,0.0974769174394853,2000,152,"12-15"
"1297","pc3_bc",0.000688873213672808,"Positive",0.000510377069260541,"Positive",6.89332199695952e-10,"Boundary",0.000741435268618744,"Positive",0.0107708144549991,"Positive",5.42290179726135e-08,1.7285778452645e-09,-3.70694215234835e-06,1,1,2000,152,"12-15"
